Id,Name,Number,StreetAddress,City,Province,PostalCode,Latitude,Longitude,Phone,Website,Hours,SupplierType,Email,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose,Description,Facebook,Twitter,Instagram,PaymentMethods,LicenseeSales,SpecialEventsOrdering,OnSiteSpecialEvents,OnSiteKitchen,KegSales,SommelierOnStaff,OnlineOrdering,SpecialOrdering,DeliveryService,GrowlerFill,Theme,HeroTitle,HeroDescription,DisplayInventory,ALSAMember,AHLAMember,EstablishmentType
50005,VALLEYVIEW MOTOR HOTEL                  ,76838700,5201 50 AVENUE                          ,VALLEYVIEW                                        ,AB,T0H 3N0   ,,,(780) 524-5272  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50006,TOM'S HOUSE OF PIZZA (OKOTOKS)          ,76839100,300-235 MILLIGAN DRIVE                  ,OKOTOKS                                           ,AB,T1S 0B8   ,,,(403) 995-4651  ,www.tomshouseofpizza.com,,Restaurant,                                        ,11:00am,12:00am,11:00am,12:00am,11:00am,12:00am,11:00am,12:00am,11:00am,2:00am,11:00am,2:00am,12:00pm,10:00pm,,Toms House of Pizza,@tomshousepizza,,,False,False,True,True,False,False,False,False,False,False,,,,,False,False,Restaurant
50007,GLEICHEN HOTEL                          ,76839600,505 MAIN STREET                         ,GLEICHEN                                          ,AB,T0J 1N0   ,,,(403) 734-3264  ,,,Hotel,gleichenhotel@yahoo.ca                  ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Hotel
50008,POPS TAPHOUSE & GRILL SOUTH             ,76840100,1516 9 AVENUE SOUTH                     ,LETHBRIDGE                                        ,AB,T1J 1V8   ,,,(403) 327-0068  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50009,LETHBRIDGE COAST HOTEL                  ,76840900,526 MAYOR MAGRATH DRIVE SOUTH           ,LETHBRIDGE                                        ,AB,T1J 3M2   ,,,(403) 327-5701  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50010,MAX LIQUOR                              ,76841800,100-6800 MEMORIAL DRIVE NE              ,CALGARY                                           ,AB,T2A 6V3   ,,,(403) 508-7820  ,,,Liquor Store,                                        ,10:00am,9:55pm,10:00am,9:55pm,10:00am,11:55pm,10:00am,11:55pm,10,11:55pm,10,12:55am,10,12:55am,,,,,,True,True,False,False,True,False,False,True,True,False,,,,,False,False,Liquor Store
50011,VINTAGE WINE & SPIRITS                  ,76842900,101-8716 108 STREET                     ,GRANDE PRAIRIE                                    ,AB,T8V 4C7   ,55.159076,-118.821479,(780) 830-2334  ,vintagewineandspirits.ca,,Liquor Store,vwsfan@telus.net                        ,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,11:00am,5:45pm,,,,,debt- visa-M/C- am/x -cash,True,True,True,False,False,False,False,True,False,False,,,,,False,False,Liquor Store
50013,MILO HOTEL                              ,76844100,131 CENTRE STREET                       ,MILO                                              ,AB,T0L 1L0   ,,,(403) 599-3853  ,,,Hotel,natesmother@yahoo.ca                    ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Hotel
50016,SOBEYS LIQUOR (SYLVAN LAKE)             ,76846400,SYLVAN LAKE                             ,SYLVAN LAKE                                       ,AB,T4S 0C8   ,52.303943,-114.076013,(403) 887-0862  ,..,,Liquor Store,swcb5403sylvanlake@sobeys.com           ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,..,..,..,,.,False,True,False,False,True,False,False,True,False,False,,,,,True,False,Liquor Store
50017,CEREAL HOTEL                            ,76847700,210 MAIN STREET                         ,CEREAL                                            ,AB,T0J 0N0   ,,,(403) 326-2600  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50018,DELBURNE HOTEL                          ,76848300,2216 20 STREET                          ,DELBURNE                                          ,AB,T0M 0V0   ,,,(403) 749-3613  ,,,Hotel,delburnehotel@yahoo.ca                  ,10:30am,12:00am,10:30am,12:00am,10:30am,12:00am,10:30am,12:00am,10:30am,1:00am,10:30am,1:00am,12:00pm,8:00pm,,,,,,True,True,False,False,True,False,False,True,False,False,,,,,False,False,Hotel
50019,ORIGINAL JOE'S RESTAURANT & BAR         ,76850100,10704 78 AVENUE                         ,GRANDE PRAIRIE                                    ,AB,T8W 0J9   ,,,(780) 830-3775  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50020,DICKENS PUB                             ,76852600,BASEMENT                                ,CALGARY                                           ,AB,T2P 2Y6   ,,,(403) 233-7550  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50021,BEND LOUNGE                             ,76852900,14743 40 AVENUE NW                      ,EDMONTON                                          ,AB,T6R 1N1   ,,,(780) 430-7171  ,,,Restaurant,davejbowie100@hotmail.com               ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50023,NORWOOD LIQUOR STORE                    ,76854000,9608 118 AVENUE NW                      ,EDMONTON                                          ,AB,T5G 0P2   ,53.570761,-113.490849,(780) 479-2884  ,,,Liquor Store,ayaz@morethancigars.com                 ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,12:00am,10:00am,12:00am,10:00am,10:00pm,,,,,,False,True,False,False,False,False,False,True,False,False,,,,,True,False,Liquor Store
50024,GRAND UNION HOTEL                       ,76854500,7719 17 AVENUE                          ,MUNICIPALITY OF CROWSNEST PASS                    ,AB,T0K 0M0   ,,,(403) 563-5227  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50025,ST. ALBERT BOWLING CENTRE INC.          ,76855200,14 INGLEWOOD DRIVE                      ,ST ALBERT                                         ,AB,T8N 5E2   ,,,(780) 459-3337  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50026,TABB LANES & LOUNGE                     ,76855400,5101 52 AVENUE                          ,CAMROSE                                           ,AB,T4V 4P2   ,,,(780) 672-5711  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50027,STAVROS PIZZA & SPORTS BAR              ,76856200,5-7750 RANCHVIEW DRIVE NW               ,CALGARY                                           ,AB,T3G 1Y9   ,,,(403) 239-5531  ,,,Restaurant,stavrosportsbar@gmail.com               ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50028,SWIGS PUB & GRILL                       ,76856600,11213 30 STREET SW                      ,CALGARY                                           ,AB,T2W 4N5   ,,,(403) 251-2029  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50029,ALBERTA HOTEL                           ,76858400,718 MAIN STREET                         ,PINCHER CREEK                                     ,AB,T0K 1W0   ,,,(403) 627-3830  ,,,Hotel,                                        ,10:00AM,12:30AM,10:00AM,12:30AM,10:00AM,12:30AM,10:00AM,2:30AM,10:00AM,2:30AM,10:00AM,2:30AM,10:00AM,2:30AM,,http://www.facebook.com/group.php?gid=75954479491&v=photos#!/group.php?gid=75954479491&v=wall,,,"AMEX, Debit, MasterCard, Visa",True,True,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50030,PROVOST BOWLING CENTRE                  ,76859100,5113 43 STREET                          ,PROVOST                                           ,AB,T0B 3S0   ,,,(780) 753-6848  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50031,DAYS INN                                ,76859400,4125 52 AVENUE                          ,HIGH PRAIRIE                                      ,AB,T0G 1E0   ,,,(780) 523-3050  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50032,LABONES SPORTS PUB                      ,76859600,10015 101 AVENUE                        ,LAC LA BICHE                                      ,AB,T0A 2C0   ,,,(780) 623-2187  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50033,BOSS HOG'S SALOON                       ,76860000,3-1210 1 AVENUE SOUTH                   ,LETHBRIDGE                                        ,AB,T1J 4N2   ,,,(403) 634-7136  ,,,Restaurant,bjshep3@gmail.com                       ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50034,ROOSTER'S ROADHOUSE                     ,76860400,4927 50 AVENUE                          ,CLIVE                                             ,AB,T0C 0Y0   ,,,(403) 784-2662  ,,,Restaurant,roostersroadhouse@hotmail.ca            ,12:00pm,,12:00pm,,12:00pm,,12:00pm,,12:00pm,,12:00pm,,12:00pm,,SPORTS PUB/BAR,ROOSTERS ROADHOUSE,,,CASH /DEBT/VISA/MC,True,False,False,True,False,False,True,False,False,False,,,,,False,False,Restaurant
50035,CORONATION REC CENTER                   ,76860600,5018 WINDSOR AVENUE                     ,CORONATION                                        ,AB,T0C 1C0   ,,,(403) 578-3443  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50036,CALGARY CO-OP WINES & SPIRITS - HAMPTONS,76861300,710-1000 HAMPTONS DRIVE NW              ,CALGARY                                           ,AB,T3A 6A7   ,,,(403) 375-0481  ,www.coopwinespiritsbeer.com,,Liquor Store,LiquorStore17@calgarycoop.com           ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,,,,,Cards and debit and cash,True,False,False,False,False,False,True,False,False,False,,,,,True,False,Liquor Store
50037,MILLET LIQUOR STORE 'N' MORE            ,76862000,5018 50 STREET                          ,MILLET                                            ,AB,T0C 1Z0   ,53.096102,-113.472502,(780) 387-2222  ,,,Liquor Store,Milletliquorstorenmore@hotmail.com      ,,,,,,,,,,,,,,,,,,,"Debit, MasterCard, Visa",False,False,False,False,False,False,False,False,False,,,,,,False,False,Liquor Store
50038,ALIX HOTEL                              ,76863000,4936  50 STREET                         ,ALIX                                              ,AB,T0C 0B0   ,,,(403) 747-2772  ,,,Hotel,bgilliat@platinum.ca                    ,11:00am,12:00am,11:00am,12:00am,11:00am,12:00am,11:00am,12:00am,11:00am,2:00am,11:00am,2:00am,12:00pm,10:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Hotel
50039,CALGARY CO-OP WINES & SPIRITS - QUARRY  ,76863800,305-163 QUARRY PARK BOULEVARD SE        ,CALGARY                                           ,AB,T2C 5E1   ,,,(403) 203-4834  ,,,Liquor Store,liquorstore23@calgarycoop.com           ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,True,False,Liquor Store
50040,SEDGEWICK RECREATION CENTRE             ,76864000,5011 51 AVENUE                          ,SEDGEWICK                                         ,AB,T0B 4C0   ,,,(780) 384-3504  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50041,DARWELL TRADING POST                    ,76864200,5002 HIGHWAY 633                        ,DARWELL                                           ,AB,T0E 0L0   ,,,(780) 892-2461  ,,,General Store,koreanpride_86@hotmail.com              ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,General Store
50042,CHEERIO LIQUOR STORE                    ,76869600,10138 111 AVENUE NW                     ,EDMONTON                                          ,AB,T5G 0B3   ,53.559323,-113.495239,(780) 415-5028  ,,,Liquor Store,cheerioliquors@gmail.com                ,10:00am,1:30am,10:00am,1:30am,10:00am,1:30am,10:00am,2:00am,10:00am,2:00am,10:00am,2:00am,10:00am,1:30am,"Alcohol, Beers, Wines and others",,,,"Cash, Master Card, Visa Crad & Direct Payment",False,True,False,False,False,False,False,True,False,False,,,,,True,False,Liquor Store
50043,LINDA'S MOTOR INN                       ,76869800,620032 HIGHWAY 33                       ,FORT ASSINIBOINE                                  ,AB,T0G 1A0   ,,,(780) 584-3883  ,,,Restaurant,lutianshun@hotmail.com                  ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50044,GREAT CANADIAN LIQUOR                   ,76870100,102-17 SUPERIOR STREET                  ,DEVON                                             ,AB,T9G 1Y9   ,,,(780) 483-8183  ,,,Liquor Store,                                        ,10,11p,10,11p,10,11p,10,11p,10,12a,10,12a,10,11p,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50045,GREAT CANADIAN LIQUOR                   ,76870200,BEAU VILLAGE MALL                       ,BEAUMONT                                          ,AB,T4X 1E5   ,,,(780) 929-5299  ,,,Liquor Store,                                        ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,12:00am,10:00am,12:00am,10:00am,11:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50046,YE OLDE GIBBONS LIQUOR STORE            ,76870400,4620 50 AVENUE                          ,GIBBONS                                           ,AB,T0A 1N0   ,53.827983,-113.324093,(780) 923-3474  ,,,Liquor Store,                                        ,10,11p,10,11p,10,11p,10,1p,10,12a,10,12a,10,11p,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50047,ANDERSONS LIQUOR                        ,76870500,3-102 ERIE STREET                       ,DEVON                                             ,AB,T9G 2J4   ,53.359343,-113.728678,(780) 987-5411  ,,,Liquor Store,                                        ,10,11p,10,11p,10,11p,10,11p,10,12a,10,12a,10,11p,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50048,WHISKEY STORE                           ,76870700,4808 50 STREET                          ,ATHABASCA                                         ,AB,T9S 1C9   ,54.718409,-113.285425,(780) 675-1154  ,,,Liquor Store,                                        ,10,11p,10,11p,10,11p,10,11p,10,12a,10,12a,10,11p,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50049,GREAT CANADIAN LIQUOR                   ,76870900,5117 50 STREET                          ,WETASKIWIN                                        ,AB,T9A 1K1   ,52.971124,-113.373203,(780) 352-7497  ,,,Liquor Store,                                        ,10,11p,10,11p,10,11p,10,11p,10,12a,10,12a,10,11p,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
